pairkey,band,method,ok,ssim_edges,out_path,extra,flag_low_ssim
IMG_210204_100225_0277_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100225_0277__RED.tif,{},0
IMG_210204_100225_0277_,REG,ORB_RANSAC,1,0.17209772138763377,artifacts\aligned\REG\IMG_210204_100225_0277__REG.tif,"{""inliers"": 14, ""matches"": 500, ""homography"": [[-0.21495553851127625, -0.35580384731292725, 350.44927978515625], [-0.5060648322105408, -0.45563626289367676, 550.0435791015625], [-0.0008220845484174788, -0.0009043632890097797, 1.0]]}",1
IMG_210204_100225_0277_,NIR,ORB_RANSAC,1,0.15329885793283854,artifacts\aligned\NIR\IMG_210204_100225_0277__NIR.tif,"{""inliers"": 21, ""matches"": 500, ""homography"": [[-0.01967599429190159, -0.18758557736873627, 264.30596923828125], [-0.4943942427635193, 0.014417403377592564, 404.52435302734375], [-0.0008389072609134018, -0.00048801989760249853, 1.0]]}",1
IMG_210204_100225_0277_,GRE,ORB_RANSAC,1,0.44374436609889084,artifacts\aligned\GRE\IMG_210204_100225_0277__GRE.tif,"{""inliers"": 173, ""matches"": 500, ""homography"": [[0.9997458457946777, -0.0005493799108080566, 15.708364486694336], [0.0010940225329250097, 0.9993749260902405, -19.11989974975586], [2.7066141683462774e-07, -9.351612675345677e-07, 1.0]]}",1
IMG_210204_100227_0278_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100227_0278__RED.tif,{},0
IMG_210204_100227_0278_,REG,ORB_RANSAC,1,0.10356282109295514,artifacts\aligned\REG\IMG_210204_100227_0278__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.9772335886955261, -3.1910793781280518, 866.7169799804688], [-0.23361019790172577, -0.8851418495178223, 222.1690216064453], [-0.0011132193030789495, -0.003736262209713459, 1.0]]}",1
IMG_210204_100227_0278_,NIR,ORB_RANSAC,1,0.14115688175680496,artifacts\aligned\NIR\IMG_210204_100227_0278__NIR.tif,"{""inliers"": 10, ""matches"": 500, ""homography"": [[18.599220275878906, 9.404358863830566, -355.5208740234375], [-5.440855503082275, 11.999878883361816, 2692.223876953125], [0.013194340281188488, 0.029714923352003098, 1.0]]}",1
IMG_210204_100227_0278_,GRE,ORB_RANSAC,1,0.42395860564923316,artifacts\aligned\GRE\IMG_210204_100227_0278__GRE.tif,"{""inliers"": 207, ""matches"": 500, ""homography"": [[1.000948429107666, -0.0019225298892706633, 15.999078750610352], [0.0021928241476416588, 0.9993432760238647, -19.78431510925293], [1.8873806766350754e-06, -2.174330347770592e-06, 1.0]]}",1
IMG_210204_100228_0279_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100228_0279__RED.tif,{},0
IMG_210204_100228_0279_,REG,ORB_RANSAC,1,0.11471904833486508,artifacts\aligned\REG\IMG_210204_100228_0279__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-1.2356560230255127, 0.32188278436660767, 681.9628295898438], [-0.6560222506523132, 0.41143521666526794, 330.11517333984375], [-0.002008729614317417, 0.0008145716274157166, 1.0]]}",1
IMG_210204_100228_0279_,NIR,ORB_RANSAC,1,0.06977303059185973,artifacts\aligned\NIR\IMG_210204_100228_0279__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-2.2744698524475098, -0.5288997292518616, 761.1654663085938], [-1.2207692861557007, -0.3324827253818512, 417.0270690917969], [-0.0029321638867259026, -0.0007792045944370329, 1.0]]}",1
IMG_210204_100228_0279_,GRE,ORB_RANSAC,1,0.35415885766564753,artifacts\aligned\GRE\IMG_210204_100228_0279__GRE.tif,"{""inliers"": 217, ""matches"": 500, ""homography"": [[1.003121018409729, -0.0037920894101262093, 15.285120010375977], [0.004016824997961521, 0.9977058172225952, -20.287519454956055], [3.975866093242075e-06, -5.218616024649236e-06, 1.0]]}",1
IMG_210204_100230_0280_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100230_0280__RED.tif,{},0
IMG_210204_100230_0280_,REG,ORB_RANSAC,1,0.13285341675329493,artifacts\aligned\REG\IMG_210204_100230_0280__REG.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[0.20087143778800964, -0.9620776176452637, 528.171630859375], [0.3427309989929199, -1.3814189434051514, 710.3907470703125], [0.00032470287987962365, -0.0018353769555687904, 1.0]]}",1
IMG_210204_100230_0280_,NIR,ORB_RANSAC,1,0.13764684015863635,artifacts\aligned\NIR\IMG_210204_100230_0280__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.5796347260475159, -1.427024483680725, 462.9927062988281], [-0.8180320262908936, -2.0256447792053223, 655.160888671875], [-0.001258363015949726, -0.0030813675839453936, 1.0]]}",1
IMG_210204_100230_0280_,GRE,ORB_RANSAC,1,0.3038521481494326,artifacts\aligned\GRE\IMG_210204_100230_0280__GRE.tif,"{""inliers"": 224, ""matches"": 500, ""homography"": [[0.9931715130805969, -0.00818963348865509, 20.762737274169922], [0.0014253391418606043, 0.9879083633422852, -16.163375854492188], [-3.2892515378080134e-07, -9.955275345419068e-06, 1.0]]}",1
IMG_210204_100232_0281_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100232_0281__RED.tif,{},0
IMG_210204_100232_0281_,REG,ORB_RANSAC,1,0.04621128633249764,artifacts\aligned\REG\IMG_210204_100232_0281__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[1.212400197982788, -3.0349764823913574, 874.7950439453125], [0.8422031998634338, -2.1155049800872803, 610.6138916015625], [0.0013897274620831013, -0.003472207812592387, 1.0]]}",1
IMG_210204_100232_0281_,NIR,ORB_RANSAC,1,0.1026842343701849,artifacts\aligned\NIR\IMG_210204_100232_0281__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.10370354354381561, 0.29263967275619507, -373.0475158691406], [-1.546789288520813, 0.31691068410873413, -87.48204803466797], [-0.005002274643629789, -0.0004912212025374174, 1.0]]}",1
IMG_210204_100232_0281_,GRE,ORB_RANSAC,1,0.34127594580897586,artifacts\aligned\GRE\IMG_210204_100232_0281__GRE.tif,"{""inliers"": 190, ""matches"": 500, ""homography"": [[0.999711811542511, -0.0023993479553610086, 17.35996437072754], [0.003215138567611575, 0.9998190402984619, -20.7669677734375], [2.101339987348183e-06, -2.248287955808337e-06, 1.0]]}",1
IMG_210204_100234_0282_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100234_0282__RED.tif,{},0
IMG_210204_100234_0282_,REG,ORB_RANSAC,1,0.131914555814202,artifacts\aligned\REG\IMG_210204_100234_0282__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.08560565114021301, -1.0416287183761597, 314.5265808105469], [-0.10444679856300354, -1.73442804813385, 498.7335205078125], [-0.00023849961871746927, -0.003386399010196328, 1.0]]}",1
IMG_210204_100234_0282_,NIR,ORB_RANSAC,1,0.12352344620528445,artifacts\aligned\NIR\IMG_210204_100234_0282__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-2.331214427947998, 0.004563653375953436, 592.7254638671875], [-1.0411087274551392, -0.0012691894080489874, 267.1899108886719], [-0.003897174960002303, -2.4518069494661177e-06, 1.0]]}",1
IMG_210204_100234_0282_,GRE,ORB_RANSAC,1,0.3642447505176204,artifacts\aligned\GRE\IMG_210204_100234_0282__GRE.tif,"{""inliers"": 99, ""matches"": 500, ""homography"": [[1.006037950515747, 0.0010966872796416283, 13.468400001525879], [0.002952084643766284, 1.006264090538025, -21.630115509033203], [4.168581654084846e-06, 1.6706769656593679e-06, 1.0]]}",1
IMG_210204_100235_0283_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100235_0283__RED.tif,{},0
IMG_210204_100235_0283_,REG,ORB_RANSAC,1,0.13003822905821905,artifacts\aligned\REG\IMG_210204_100235_0283__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-3.1514806747436523, 7.366003036499023, 972.6620483398438], [-0.9326658844947815, 3.9822282791137695, 257.6047058105469], [-0.004440709017217159, 0.010419311001896858, 1.0]]}",1
IMG_210204_100235_0283_,NIR,ORB_RANSAC,1,0.08549074643616608,artifacts\aligned\NIR\IMG_210204_100235_0283__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[0.07765059918165207, -0.28973978757858276, 120.9612808227539], [1.4168504476547241, -1.7729837894439697, 640.6846923828125], [0.0027400567196309566, -0.002954961499199271, 1.0]]}",1
IMG_210204_100235_0283_,GRE,ORB_RANSAC,1,0.28800766047918613,artifacts\aligned\GRE\IMG_210204_100235_0283__GRE.tif,"{""inliers"": 110, ""matches"": 500, ""homography"": [[1.0037180185317993, -0.008017041720449924, 17.52342987060547], [0.004299928899854422, 0.9950080513954163, -18.916406631469727], [6.148549800855108e-06, -8.110951966955326e-06, 1.0]]}",1
IMG_210204_100257_0284_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100257_0284__RED.tif,{},0
IMG_210204_100257_0284_,REG,ORB_RANSAC,1,0.12312077679863452,artifacts\aligned\REG\IMG_210204_100257_0284__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-2.63275146484375, -2.004301071166992, 1250.7777099609375], [-0.32262957096099854, -0.29438695311546326, 117.55450439453125], [-0.0023206102196127176, -0.0018721460364758968, 1.0]]}",1
IMG_210204_100257_0284_,NIR,ORB_RANSAC,1,0.08275118166818696,artifacts\aligned\NIR\IMG_210204_100257_0284__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-6.068790435791016, -2.090420961380005, 1554.966796875], [-1.075644850730896, -0.6271992325782776, 306.9533996582031], [-0.005788300186395645, -0.0013872189447283745, 1.0]]}",1
IMG_210204_100257_0284_,GRE,ORB_RANSAC,1,0.2570490311908744,artifacts\aligned\GRE\IMG_210204_100257_0284__GRE.tif,"{""inliers"": 117, ""matches"": 500, ""homography"": [[1.0023765563964844, 0.002992846304550767, 14.741456985473633], [0.0007108742138370872, 1.003690481185913, -19.614198684692383], [-3.471027127943671e-07, 1.2781219993485138e-05, 1.0]]}",1
IMG_210204_100259_0285_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100259_0285__RED.tif,{},0
IMG_210204_100259_0285_,REG,ORB_RANSAC,1,0.17142211306844554,artifacts\aligned\REG\IMG_210204_100259_0285__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.369191974401474, -1.2293781042099, 886.6515502929688], [-0.005957840941846371, -0.05104450508952141, 68.82022857666016], [-0.00043376570101827383, -0.0013318872079253197, 1.0]]}",1
IMG_210204_100259_0285_,NIR,ORB_RANSAC,1,0.09198001251437045,artifacts\aligned\NIR\IMG_210204_100259_0285__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.7221582531929016, -0.6984049677848816, 723.1195678710938], [-0.38853928446769714, -0.33244648575782776, 364.92242431640625], [-0.001020785071887076, -0.0009489650256000459, 1.0]]}",1
IMG_210204_100259_0285_,GRE,ORB_RANSAC,1,0.4656601603628168,artifacts\aligned\GRE\IMG_210204_100259_0285__GRE.tif,"{""inliers"": 95, ""matches"": 500, ""homography"": [[1.001308798789978, -0.0032184580340981483, 15.862414360046387], [0.000497154425829649, 0.9975069165229797, -18.30394744873047], [2.61144555224746e-06, -4.093198185728397e-06, 1.0]]}",1
IMG_210204_100301_0286_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100301_0286__RED.tif,{},0
IMG_210204_100301_0286_,REG,ORB_RANSAC,1,0.09142770581818829,artifacts\aligned\REG\IMG_210204_100301_0286__REG.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.550558865070343, -0.6314606666564941, 764.1873168945312], [-0.44597217440605164, -0.42946305871009827, 566.7388305664062], [-0.0007547768182121217, -0.0007878186879679561, 1.0]]}",1
IMG_210204_100301_0286_,NIR,ORB_RANSAC,1,0.04755510806202235,artifacts\aligned\NIR\IMG_210204_100301_0286__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.27902930974960327, -0.9332595467567444, 804.9114379882812], [-0.22007110714912415, -0.6614053249359131, 572.8508911132812], [-0.00037190408329479396, -0.0011562476865947247, 1.0]]}",1
IMG_210204_100301_0286_,GRE,ORB_RANSAC,1,0.4194815733290966,artifacts\aligned\GRE\IMG_210204_100301_0286__GRE.tif,"{""inliers"": 105, ""matches"": 500, ""homography"": [[0.9990400671958923, -0.0037581278011202812, 17.057973861694336], [0.0003233450115658343, 0.9969120025634766, -18.475435256958008], [1.1480672128527658e-06, -3.819620360445697e-06, 1.0]]}",1
IMG_210204_100303_0287_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100303_0287__RED.tif,{},0
IMG_210204_100303_0287_,REG,ORB_RANSAC,1,0.0693149179300547,artifacts\aligned\REG\IMG_210204_100303_0287__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[0.11653048545122147, -0.4747626483440399, 401.6307067871094], [-0.13803865015506744, -0.7192157506942749, 787.5311279296875], [-0.0001265456958208233, -0.0009479489526711404, 1.0]]}",1
IMG_210204_100303_0287_,NIR,ORB_RANSAC,1,0.06529228004541479,artifacts\aligned\NIR\IMG_210204_100303_0287__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.34370240569114685, -0.2838985025882721, 488.3121643066406], [-0.6305500864982605, -0.4660184383392334, 841.312744140625], [-0.0007408857345581055, -0.0005574182141572237, 1.0]]}",1
IMG_210204_100303_0287_,GRE,ORB_RANSAC,1,0.41376352056813376,artifacts\aligned\GRE\IMG_210204_100303_0287__GRE.tif,"{""inliers"": 89, ""matches"": 500, ""homography"": [[0.9986586570739746, -0.00042419901001267135, 15.707968711853027], [-0.00018342307885177433, 1.0003855228424072, -18.89657974243164], [-8.852318842400564e-07, 5.46894170838641e-07, 1.0]]}",1
IMG_210204_100305_0288_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100305_0288__RED.tif,{},0
IMG_210204_100305_0288_,REG,ORB_RANSAC,1,0.08146222990404932,artifacts\aligned\REG\IMG_210204_100305_0288__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.13306786119937897, -0.39701732993125916, 426.6256103515625], [-0.19622738659381866, 0.09766581654548645, 193.50559997558594], [-0.0007975156186148524, -0.0002789043355733156, 1.0]]}",1
IMG_210204_100305_0288_,NIR,ORB_RANSAC,1,0.07144780633620702,artifacts\aligned\NIR\IMG_210204_100305_0288__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-1.1704226732254028, 0.44430553913116455, 809.4718017578125], [-0.5853354334831238, 0.2140752524137497, 408.7926025390625], [-0.00145167566370219, 0.0005559407873079181, 1.0]]}",1
IMG_210204_100305_0288_,GRE,ORB_RANSAC,1,0.3628614551494617,artifacts\aligned\GRE\IMG_210204_100305_0288__GRE.tif,"{""inliers"": 123, ""matches"": 500, ""homography"": [[1.0044499635696411, -0.00022945593809708953, 13.865333557128906], [0.001147063565440476, 0.999958872795105, -18.988645553588867], [4.391316451801686e-06, -2.0247307475074194e-06, 1.0]]}",1
IMG_210204_100307_0289_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100307_0289__RED.tif,{},0
IMG_210204_100307_0289_,REG,ORB_RANSAC,1,0.08775230478679044,artifacts\aligned\REG\IMG_210204_100307_0289__REG.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.8435139656066895, 0.11799153685569763, 697.8198852539062], [-0.4435007572174072, 0.062327731400728226, 366.7576599121094], [-0.0012089741649106145, 0.00016952151781879365, 1.0]]}",1
IMG_210204_100307_0289_,NIR,ORB_RANSAC,1,0.08073534930966648,artifacts\aligned\NIR\IMG_210204_100307_0289__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[0.9881914258003235, -5.859043121337891, 702.20263671875], [0.41627445816993713, -2.528184652328491, 299.9593200683594], [0.0013306014006957412, -0.008205678313970566, 1.0]]}",1
IMG_210204_100307_0289_,GRE,ORB_RANSAC,1,0.361598449582797,artifacts\aligned\GRE\IMG_210204_100307_0289__GRE.tif,"{""inliers"": 165, ""matches"": 500, ""homography"": [[1.00527024269104, -0.00027707990375347435, 14.50304126739502], [0.0013350655790418386, 1.0041605234146118, -20.12786293029785], [4.913237262371695e-06, 1.7943925740837585e-06, 1.0]]}",1
IMG_210204_100309_0290_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100309_0290__RED.tif,{},0
IMG_210204_100309_0290_,REG,ORB_RANSAC,1,0.0970187247876801,artifacts\aligned\REG\IMG_210204_100309_0290__REG.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-1.0220518112182617, 0.08113212883472443, 875.5663452148438], [-0.6359966397285461, 0.050344545394182205, 544.9596557617188], [-0.001167084090411663, 9.236075129592791e-05, 1.0]]}",1
IMG_210204_100309_0290_,NIR,ORB_RANSAC,1,0.04344205807057871,artifacts\aligned\NIR\IMG_210204_100309_0290__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-0.15802974998950958, -0.4799216687679291, 322.3225402832031], [-0.40707457065582275, -0.9672383666038513, 738.6505126953125], [-0.0005361667135730386, -0.0013570686569437385, 1.0]]}",1
IMG_210204_100309_0290_,GRE,ORB_RANSAC,1,0.3535731429123067,artifacts\aligned\GRE\IMG_210204_100309_0290__GRE.tif,"{""inliers"": 162, ""matches"": 500, ""homography"": [[1.0036673545837402, -0.0029342856723815203, 15.596954345703125], [0.0032089052256196737, 0.9978479146957397, -18.996192932128906], [5.163316473044688e-06, -3.901531727024121e-06, 1.0]]}",1
IMG_210204_100311_0291_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100311_0291__RED.tif,{},0
IMG_210204_100311_0291_,REG,ORB_RANSAC,1,0.09241637167996163,artifacts\aligned\REG\IMG_210204_100311_0291__REG.tif,"{""inliers"": 10, ""matches"": 500, ""homography"": [[1.5615699291229248, -1.1432220935821533, 142.0503387451172], [-0.6047133207321167, 1.0978792905807495, 535.5340576171875], [0.0007921825745142996, -0.0010145942214876413, 1.0]]}",1
IMG_210204_100311_0291_,NIR,ORB_RANSAC,1,0.11612297163252093,artifacts\aligned\NIR\IMG_210204_100311_0291__NIR.tif,"{""inliers"": 11, ""matches"": 500, ""homography"": [[0.2937440574169159, -0.44118109345436096, 351.3099365234375], [-0.16078944504261017, -0.43343180418014526, 661.9270629882812], [-4.315708065405488e-05, -0.0008493289933539927, 1.0]]}",1
IMG_210204_100311_0291_,GRE,ORB_RANSAC,1,0.38732057920355445,artifacts\aligned\GRE\IMG_210204_100311_0291__GRE.tif,"{""inliers"": 155, ""matches"": 500, ""homography"": [[1.0011907815933228, -0.002834306564182043, 16.672313690185547], [0.00293514272198081, 0.9998877048492432, -20.665346145629883], [2.6709578833106207e-06, -2.455274398016627e-06, 1.0]]}",1
IMG_210204_100313_0292_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100313_0292__RED.tif,{},0
IMG_210204_100313_0292_,REG,ORB_RANSAC,1,0.14745409075954197,artifacts\aligned\REG\IMG_210204_100313_0292__REG.tif,"{""inliers"": 15, ""matches"": 500, ""homography"": [[-1.703474521636963, -0.7994799017906189, 1198.4051513671875], [-0.6303079724311829, -0.8699766397476196, 633.0429077148438], [-0.0015912168892100453, -0.0008159689605236053, 1.0]]}",1
IMG_210204_100313_0292_,NIR,ORB_RANSAC,1,0.12774295589682708,artifacts\aligned\NIR\IMG_210204_100313_0292__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.8776099681854248, 0.06506182998418808, 694.0635375976562], [-1.0835567712783813, 0.08092644065618515, 857.2269897460938], [-0.0012648890260607004, 9.507847425993532e-05, 1.0]]}",1
IMG_210204_100313_0292_,GRE,ORB_RANSAC,1,0.3857398052365582,artifacts\aligned\GRE\IMG_210204_100313_0292__GRE.tif,"{""inliers"": 101, ""matches"": 500, ""homography"": [[1.0012006759643555, -0.0023946829605847597, 16.043460845947266], [0.002154761692509055, 0.9969549179077148, -19.108572006225586], [2.9963216547912452e-06, -4.151159828325035e-06, 1.0]]}",1
IMG_210204_100315_0293_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100315_0293__RED.tif,{},0
IMG_210204_100315_0293_,REG,ORB_RANSAC,1,0.16004331330415733,artifacts\aligned\REG\IMG_210204_100315_0293__REG.tif,"{""inliers"": 17, ""matches"": 500, ""homography"": [[-0.37050825357437134, 0.6279119253158569, 416.47662353515625], [-0.50287926197052, 0.8520444631576538, 231.28147888183594], [-0.0010256663663312793, 0.0007277099066413939, 1.0]]}",1
IMG_210204_100315_0293_,NIR,ORB_RANSAC,1,0.14133259828456254,artifacts\aligned\NIR\IMG_210204_100315_0293__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-0.04894614219665527, -3.5060017108917236, 1028.900634765625], [0.46401485800743103, -2.998491048812866, 674.0581665039062], [0.00015251984586939216, -0.003993771970272064, 1.0]]}",1
IMG_210204_100315_0293_,GRE,ORB_RANSAC,1,0.3552308461996277,artifacts\aligned\GRE\IMG_210204_100315_0293__GRE.tif,"{""inliers"": 124, ""matches"": 500, ""homography"": [[1.0248088836669922, 0.009211339056491852, 4.776096820831299], [0.008742333389818668, 1.019830346107483, -27.28367042541504], [1.3574454897025134e-05, 1.1329697372275405e-05, 1.0]]}",1
IMG_210204_100317_0294_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100317_0294__RED.tif,{},0
IMG_210204_100317_0294_,REG,ORB_RANSAC,1,0.2122214443138557,artifacts\aligned\REG\IMG_210204_100317_0294__REG.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.5705277323722839, -1.0182298421859741, 839.662841796875], [-0.32053595781326294, -1.0283111333847046, 691.2691650390625], [-0.0005779771599918604, -0.0013091862201690674, 1.0]]}",1
IMG_210204_100317_0294_,NIR,ORB_RANSAC,1,0.17581622409521022,artifacts\aligned\NIR\IMG_210204_100317_0294__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.0625690445303917, -2.1937038898468018, 844.8638305664062], [-0.06198598071932793, -1.751808762550354, 685.2579345703125], [-7.008205284364522e-05, -0.0025977138429880142, 1.0]]}",1
IMG_210204_100317_0294_,GRE,ORB_RANSAC,1,0.4373053491526861,artifacts\aligned\GRE\IMG_210204_100317_0294__GRE.tif,"{""inliers"": 87, ""matches"": 500, ""homography"": [[0.9910920858383179, -0.0028410388622432947, 19.32644271850586], [-0.0001299346040468663, 0.9938576221466064, -18.231754302978516], [-3.829473371297354e-06, -4.3305090002832e-06, 1.0]]}",1
IMG_210204_100319_0295_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100319_0295__RED.tif,{},0
IMG_210204_100319_0295_,REG,ORB_RANSAC,1,0.11465638961037249,artifacts\aligned\REG\IMG_210204_100319_0295__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[-5.82114839553833, 17.256818771362305, 4867.41162109375], [-5.075776100158691, 41.23076629638672, 2967.171875], [-0.0037959127221256495, 0.058416638523340225, 1.0]]}",1
IMG_210204_100319_0295_,NIR,ORB_RANSAC,1,0.11639716711322949,artifacts\aligned\NIR\IMG_210204_100319_0295__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[-5.617227077484131, -1.1253855228424072, 483.0910949707031], [-10.274043083190918, -1.3318051099777222, 835.6487426757812], [-0.012722192332148552, -0.0013753859093412757, 1.0]]}",1
IMG_210204_100319_0295_,GRE,ORB_RANSAC,1,0.5145209026444736,artifacts\aligned\GRE\IMG_210204_100319_0295__GRE.tif,"{""inliers"": 147, ""matches"": 500, ""homography"": [[0.9979547262191772, -0.0010349780786782503, 15.968960762023926], [-0.0005122565198689699, 0.9963676929473877, -17.27671241760254], [-1.0710715514505864e-06, -2.477401721989736e-06, 1.0]]}",1
IMG_210204_100321_0296_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100321_0296__RED.tif,{},0
IMG_210204_100321_0296_,REG,ORB_RANSAC,1,0.25778816518964925,artifacts\aligned\REG\IMG_210204_100321_0296__REG.tif,"{""inliers"": 15, ""matches"": 500, ""homography"": [[-3.1818206310272217, 1.972843885421753, 1481.3875732421875], [-0.8182063102722168, -0.1788017302751541, 551.6220092773438], [-0.00285920687019825, 0.002290949923917651, 1.0]]}",1
IMG_210204_100321_0296_,NIR,ORB_RANSAC,1,0.23882701139675316,artifacts\aligned\NIR\IMG_210204_100321_0296__NIR.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[0.2626436650753021, -1.1332645416259766, 766.4417114257812], [0.7923790812492371, -0.8105385899543762, 279.2771301269531], [0.000485792726976797, -0.001326580997556448, 1.0]]}",1
IMG_210204_100321_0296_,GRE,ORB_RANSAC,1,0.30412572276347394,artifacts\aligned\GRE\IMG_210204_100321_0296__GRE.tif,"{""inliers"": 248, ""matches"": 500, ""homography"": [[0.9742264151573181, 0.0036778126377612352, 25.14382553100586], [0.010087208822369576, 0.9872850179672241, -27.20591926574707], [-1.662595423113089e-05, 4.41409565610229e-06, 1.0]]}",1
IMG_210204_100323_0297_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100323_0297__RED.tif,{},0
IMG_210204_100323_0297_,REG,ORB_RANSAC,1,0.15176691245983606,artifacts\aligned\REG\IMG_210204_100323_0297__REG.tif,"{""inliers"": 8, ""matches"": 500, ""homography"": [[0.6605107188224792, -1.1804044246673584, 541.4862670898438], [0.24023564159870148, -0.4278408885002136, 196.2072296142578], [0.001212090952321887, -0.0021770833991467953, 1.0]]}",1
IMG_210204_100323_0297_,NIR,ORB_RANSAC,1,0.22334584922630263,artifacts\aligned\NIR\IMG_210204_100323_0297__NIR.tif,"{""inliers"": 9, ""matches"": 500, ""homography"": [[-0.6504139304161072, -1.0444508790969849, 545.5609741210938], [-0.2362091839313507, -0.37493255734443665, 196.1444549560547], [-0.0011937589151784778, -0.001914593274705112, 1.0]]}",1
IMG_210204_100323_0297_,GRE,ORB_RANSAC,1,0.5478900036746298,artifacts\aligned\GRE\IMG_210204_100323_0297__GRE.tif,"{""inliers"": 334, ""matches"": 500, ""homography"": [[1.00005042552948, -0.001952603692188859, 15.84868049621582], [0.001781295519322157, 0.9981517791748047, -19.258472442626953], [7.613138564011024e-07, -2.343741243748809e-06, 1.0]]}",1
IMG_210204_100324_0298_,RED,IDENTITY,1,1.0,artifacts\aligned\RED\IMG_210204_100324_0298__RED.tif,{},0
IMG_210204_100324_0298_,REG,ORB_RANSAC,1,0.24108198350345453,artifacts\aligned\REG\IMG_210204_100324_0298__REG.tif,"{""inliers"": 15, ""matches"": 500, ""homography"": [[0.564383327960968, 0.06634517759084702, 152.11199951171875], [-0.04820305481553078, 0.789435088634491, 10.736997604370117], [-0.0003070462553296238, 9.62883495958522e-05, 1.0]]}",1
IMG_210204_100324_0298_,NIR,ORB_RANSAC,1,0.17048408059271744,artifacts\aligned\NIR\IMG_210204_100324_0298__NIR.tif,"{""inliers"": 7, ""matches"": 500, ""homography"": [[16.06625747680664, -4.645743370056152, 936.5842895507812], [1.9015902280807495, -0.5222855806350708, 98.90678405761719], [0.01846246048808098, -0.005203607492148876, 1.0]]}",1
IMG_210204_100324_0298_,GRE,ORB_RANSAC,1,0.5493682971740912,artifacts\aligned\GRE\IMG_210204_100324_0298__GRE.tif,"{""inliers"": 432, ""matches"": 500, ""homography"": [[0.998221755027771, -0.0018931908998638391, 16.323463439941406], [0.0009592829155735672, 0.9977641105651855, -18.834827423095703], [-4.693861512805597e-07, -2.5903905225277413e-06, 1.0]]}",1
